accelerationX,accelerationY,accelerationZ,gyroscopeX,gyroscopeY,gyroscopeZ,Temperature
1.728271484375,0.81201171875,-0.209716796875,0.816793893129771,2.4580152671755724,-20.427480916030536,35.44764705882353
1.647705078125,0.989013671875,-0.20556640625,-0.3893129770992366,3.6717557251908395,-6.908396946564886,34.69470588235294
1.435546875,1.025390625,-0.20361328125,-1.0,0.17557251908396945,1.9389312977099236,36.29470588235294
1.362548828125,0.9423828125,-0.21630859375,-1.7557251908396947,2.648854961832061,-3.381679389312977,36.1064705882353
1.32421875,0.9296875,-0.215576171875,-1.3129770992366412,1.015267175572519,13.465648854961833,36.20058823529412
1.107177734375,0.62255859375,-0.20556640625,-0.5343511450381679,3.3969465648854964,20.748091603053435,37.04764705882353
1.138427734375,1.014892578125,-0.216796875,3.4732824427480917,2.6106870229007635,5.1603053435114505,37.00058823529412
0.848876953125,0.773193359375,-0.210693359375,1.7404580152671756,2.9770992366412212,-21.938931297709924,36.24764705882353
1.123046875,0.98876953125,-0.209228515625,-5.374045801526718,0.29770992366412213,-16.603053435114504,35.49470588235294
0.919677734375,0.781005859375,-0.208740234375,-1.1603053435114503,2.404580152671756,4.404580152671755,35.400588235294116
0.8251953125,0.99462890625,-0.2080078125,-1.6106870229007633,2.4732824427480917,16.114503816793892,36.24764705882353
0.66796875,0.6787109375,-0.210693359375,-2.6412213740458017,2.6030534351145036,14.83969465648855,36.341764705882355
0.5732421875,0.864501953125,-0.218017578125,1.0534351145038168,3.877862595419847,6.427480916030534,36.906470588235294
0.412841796875,0.991455078125,-0.207763671875,-1.4427480916030535,3.7709923664122136,-15.229007633587786,36.953529411764706
0.53466796875,0.935546875,-0.210693359375,-3.33587786259542,2.3435114503816794,-22.6793893129771,36.20058823529412
0.40185546875,0.884521484375,-0.209716796875,-2.0381679389312977,5.564885496183206,-5.061068702290076,35.44764705882353
0.3740234375,0.61669921875,-0.217529296875,-5.145038167938932,4.679389312977099,-23.0,35.44764705882353
0.2783203125,0.722412109375,-0.209228515625,-4.870229007633588,2.6717557251908395,-1.1145038167938932,35.44764705882353
